Ticker,Date,Result,PnL,RS_Rating,AD_Rating,VCP_Tight,VCP_DryUp,ATR_Risk,Has_FVG
SFM,2025-07-31,Win,55.002526077414174,40.857142857142854,49.59811174420577,True,True,4.8897197616174015,True
SCI,2022-08-08,Loss,-25.215792314724883,45.57142857142857,47.866642245206336,True,True,4.6326231271341385,True
SCI,2023-01-23,Win,75.6961432708642,33.785714285714285,51.76186286344547,True,True,4.782909851159772,True
SCI,2023-06-27,Win,62.508074588755456,99.0,51.1026633924691,True,True,4.5811350522435825,True
SCI,2023-09-18,Loss,-17.453758040356746,99.0,59.25033610686086,True,False,5.483075789600212,True
SCI,2023-12-18,Win,42.543172396413034,85.64285714285715,45.617690330599615,True,False,4.381035374662472,True
SCI,2024-03-18,Win,64.88628552832074,99.0,61.22182455078771,True,False,6.004074127883264,True
SCI,2024-10-21,Win,69.40851422145982,98.60714285714286,62.920340482226244,True,True,7.251734043196079,True
SCI,2025-07-31,Win,55.002526077414174,40.857142857142854,49.59811174420577,True,True,4.8897197616174015,True
RGTI,2016-01-29,Win,48.520658171684055,7.071428571428571,53.374803129527315,True,False,4.243266413987975,True
RGTI,2016-11-30,Win,62.24610398353448,99.0,56.24441194244163,True,True,7.7623237056301475,True
RGTI,2020-12-08,Win,33.970754671204475,99.0,51.991783764870526,True,True,6.939903131968626,True
RGTI,2023-01-11,Win,39.458293201393836,99.0,53.78593607152349,True,False,7.0595501777475835,True
RGTI,2024-01-19,Loss,-7.967376418039514,82.10714285714286,52.00509878572471,True,True,5.007079322218588,True
RGTI,2024-07-11,Loss,-13.006581674126853,10.214285714285714,47.25247277241498,True,True,7.2933575767323156,True
RVTY,2016-01-29,Win,48.520658171684055,7.071428571428571,53.374803129527315,True,False,4.243266413987975,True
RVTY,2016-11-30,Win,62.24610398353448,99.0,56.24441194244163,True,True,7.7623237056301475,True
RVTY,2020-12-08,Win,33.970754671204475,99.0,51.991783764870526,True,True,6.939903131968626,True
RVTY,2023-01-11,Win,39.458293201393836,99.0,53.78593607152349,True,False,7.0595501777475835,True
RVTY,2024-01-19,Loss,-7.967376418039514,82.10714285714286,52.00509878572471,True,True,5.007079322218588,True
RVTY,2024-07-11,Loss,-13.006581674126853,10.214285714285714,47.25247277241498,True,True,7.2933575767323156,True
SOLV,2022-08-08,Loss,-25.215792314724883,45.57142857142857,47.866642245206336,True,True,4.6326231271341385,True
SOLV,2023-01-23,Win,75.6961432708642,33.785714285714285,51.76186286344547,True,True,4.782909851159772,True
SOLV,2023-06-27,Win,62.508074588755456,99.0,51.1026633924691,True,True,4.5811350522435825,True
SOLV,2023-09-18,Loss,-17.453758040356746,99.0,59.25033610686086,True,False,5.483075789600212,True
SOLV,2023-12-18,Win,42.543172396413034,85.64285714285715,45.617690330599615,True,False,4.381035374662472,True
SOLV,2024-03-18,Win,64.88628552832074,99.0,61.22182455078771,True,False,6.004074127883264,True
SOLV,2024-10-21,Win,69.40851422145982,98.60714285714286,62.920340482226244,True,True,7.251734043196079,True
SOLV,2025-07-31,Win,55.002526077414174,40.857142857142854,49.59811174420577,True,True,4.8897197616174015,True
SATS,2022-08-08,Loss,-25.215792314724883,45.57142857142857,47.866642245206336,True,True,4.6326231271341385,True
SATS,2023-01-23,Win,75.6961432708642,33.785714285714285,51.76186286344547,True,True,4.782909851159772,True
SATS,2023-06-27,Win,62.508074588755456,99.0,51.1026633924691,True,True,4.5811350522435825,True
SATS,2023-09-18,Loss,-17.453758040356746,99.0,59.25033610686086,True,False,5.483075789600212,True
SATS,2023-12-18,Win,42.543172396413034,85.64285714285715,45.617690330599615,True,False,4.381035374662472,True
SATS,2024-03-18,Win,64.88628552832074,99.0,61.22182455078771,True,False,6.004074127883264,True
SATS,2024-10-21,Win,69.40851422145982,98.60714285714286,62.920340482226244,True,True,7.251734043196079,True
SATS,2025-07-31,Win,55.002526077414174,40.857142857142854,49.59811174420577,True,True,4.8897197616174015,True
TKO,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
TKO,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
TKO,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
TKO,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
TKO,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
TKO,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
TKO,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
TKO,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
TKO,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
TKO,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
TKO,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
TKO,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
TKO,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
TKO,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
TKO,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
TKO,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
WSO,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
WSO,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
WSO,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
WSO,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
WSO,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
WSO,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
WSO,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
WSO,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
WSO,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
WSO,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
WSO,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
WSO,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
WSO,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
WSO,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
WSO,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
WSO,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
VTRS,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
VTRS,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
VTRS,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
VTRS,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
VTRS,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
VTRS,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
VTRS,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
VTRS,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
VTRS,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
VTRS,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
VTRS,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
VTRS,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
VTRS,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
VTRS,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
VTRS,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
VTRS,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
TOL,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
TOL,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
TOL,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
TOL,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
TOL,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
TOL,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
TOL,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
TOL,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
TOL,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
TOL,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
TOL,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
TOL,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
TOL,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
TOL,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
TOL,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
TOL,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
SWK,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
SWK,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
SWK,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
SWK,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
SWK,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
SWK,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
SWK,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
SWK,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
SWK,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
SWK,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
SWK,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
SWK,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
SWK,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
SWK,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
SWK,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
SWK,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
UNM,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
UNM,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
UNM,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
UNM,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
UNM,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
UNM,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
UNM,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
UNM,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
UNM,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
UNM,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
UNM,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
UNM,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
UNM,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
UNM,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
UNM,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
UNM,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
STRL,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
STRL,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
STRL,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
STRL,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
STRL,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
STRL,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
STRL,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
STRL,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
STRL,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
STRL,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
STRL,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
STRL,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
STRL,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
STRL,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
STRL,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
STRL,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
SWKS,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
SWKS,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
SWKS,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
SWKS,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
SWKS,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
SWKS,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
SWKS,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
SWKS,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
SWKS,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
SWKS,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
SWKS,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
SWKS,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
SWKS,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
SWKS,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
SWKS,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
SWKS,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
WMS,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
WMS,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
WMS,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
WMS,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
WMS,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
WMS,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
WMS,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
WMS,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
WMS,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
WMS,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
WMS,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
WMS,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
WMS,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
WMS,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
WMS,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
WMS,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
UHS,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
UHS,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
UHS,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
UHS,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
UHS,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
UHS,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
UHS,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
UHS,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
UHS,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
UHS,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
UHS,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
UHS,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
UHS,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
UHS,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
UHS,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
UHS,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
TXT,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
TXT,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
TXT,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
TXT,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
TXT,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
TXT,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
TXT,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
TXT,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
TXT,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
TXT,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
TXT,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
TXT,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
TXT,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
TXT,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
TXT,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
TXT,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
WCC,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
WCC,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
WCC,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
WCC,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
WCC,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
WCC,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
WCC,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
WCC,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
WCC,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
WCC,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
WCC,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
WCC,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
WCC,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
WCC,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
WCC,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
WCC,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
TXRH,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
TXRH,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
TXRH,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
TXRH,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
TXRH,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
TXRH,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
TXRH,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
TXRH,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
TXRH,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
TXRH,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
TXRH,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
TXRH,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
TXRH,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
TXRH,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
TXRH,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
TXRH,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
TSN,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
TSN,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
TSN,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
TSN,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
TSN,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
TSN,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
TSN,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
TSN,2021-08-11,Loss,-16.195248909269626,61.67857142857143,46.31039841786662,True,True,7.109240421108823,True
TSN,2022-01-04,Loss,-15.014375103210927,10.607142857142856,49.99022523450073,True,True,5.75266407596946,True
TSN,2022-07-19,Loss,-18.344845690088565,23.178571428571427,54.99446590155368,True,False,4.759465347004473,True
TSN,2022-10-24,Win,49.587760593095844,37.32142857142857,48.6738112260964,True,True,4.942371799033724,True
TSN,2023-01-12,Loss,-17.10787946411408,99.0,58.1432115710072,True,True,6.409270133110958,True
TSN,2023-11-13,Loss,-15.55441201253319,6.285714285714286,40.747349725110595,True,True,7.301803564303932,True
TSN,2024-05-17,Loss,-15.379291921223896,19.25,43.15730207159718,True,True,5.909124685948423,True
TSN,2024-10-21,Loss,-10.46202125575379,34.17857142857143,44.977467893619846,True,True,4.714715020269753,True
TSN,2024-12-10,Loss,-18.16612199331664,63.24999999999999,44.96668473134692,True,False,6.397128483777711,True
TWLO,2015-11-19,Loss,-7.3728883265369625,,56.97413561158249,True,False,5.630310754485779,True
TWLO,2016-03-11,Win,59.14789004934381,13.357142857142856,54.986429081463314,True,True,11.360898525047347,True
TWLO,2017-06-14,Win,31.842277830079073,84.85714285714285,55.16687422437576,True,True,8.939072277902522,True
TWLO,2017-09-20,Win,30.3638252656821,99.0,53.64446256181521,True,False,7.024671807371902,True
TWLO,2018-01-17,Loss,-18.193276229735382,99.0,55.697496537908044,True,False,9.554801562012138,True
TWLO,2020-05-27,Win,76.0589963631792,19.25,43.319803698397685,True,True,6.011658695759076,True
TWLO,2021-05-27,Loss,-14.364335942908873,81.71428571428571,48.452978624617884,True,True,6.143041449910197,True
